Code,EN,CN,Level
831114,Yoghurt Maker,酸奶机,S
831115,Fruit and Vegetable Factory Worker,水果和蔬菜工厂工人,P
831116,Grain Mill Worker,五谷磨房工人,P
831116,Stockfeed Miller,Stockfeed米勒,S
831117,Sugar Mill Worker,糖厂工人,P
831118,Winery Cellar Hand,酒庄酒窖手,P
831199,Food and Drink Factory Workers nec,食品和饮料厂工人NEC,P
831199,Coffee Roaster,咖啡烘焙,N
831199,Egg Factory Worker,蛋品厂工人,N
831199,Ice-cream Maker,冰淇淋机,N
831199,Margarine Maker,人造黄油制造商,N
831199,Pasta Maker,面食机,N
831211,Meat Boner and Slicer,肉蠢蛋和切片机,P
831211,Meat Trimmer,肉类微调,S
831212,Slaughterer,刽子手,P
831212,Stunner and Shackler (Abattoir),尤物和Shackler （屠场）,S
831311,Meat Process Worker,肉类加工工人,P
831311,Offal Separator,内脏分离器,S
831312,Poultry Process Worker,家禽加工工人,P
831312,Poultry Boner,家禽蠢蛋,S
831312,Poultry Slaughterer,家禽屠宰企业,S
831313,Seafood Process Worker,海鲜加工工人,P
831313,Abalone Sheller,鲍鱼剥壳机,S
831313,Mussel Opener (NZ),贻贝开瓶器（ NZ ）,S
831313,Oyster Opener,蚝式开瓶器,S
832111,Chocolate Packer,巧克力包装机,P
832112,Container Filler,集装箱填充,P
832112,Bottling Attendant,装瓶服务员,S
832112,Cannery Worker,罐头厂工人,S
832112,Labelling Machine Operator,贴标机操作员,S
832113,Fruit and Vegetable Packer,水果和蔬菜包装机,P
832114,Meat Packer,肉类包装机,P
832115,Seafood Packer,海鲜包装机,P
832199,Packers nec,NEC加壳,P
832199,Biscuit Packer,饼干包装机,N
832199,Bread Packer,面包包装机,N
832199,Cheese Packer,奶酪包装机,N
832199,Egg Packer,鸡蛋包装机,N
832211,Product Assembler,产品汇编,P
832211,Electrical and Electronic Assembler,电气和电子汇编,S
832211,Light Coil Winder,光线圈绕线机,S
832211,Vehicle Assembler,车辆汇编,S
839111,Metal Engineering Process Worker,金属工程过程工,P
839111,Boilermaker's Assistant,锅炉的助理,S
839111,Fitter's Assistant,钳工助理,S
839111,Metal Forger's Assistant,金属锻工助理,S
839111,Metal Moulder's Assistant,金属莫尔德助理,S
839211,Plastics Factory Worker,塑料厂工人,P
839211,Plastics Process Hand,塑料工艺手,A
839211,Cellular Plastics Cutter,泡沫塑料切割机,S
839211,Fibreglass Lay Up Worker,玻璃钢糊工,S
839212,Rubber Factory Worker,橡胶厂工人,P
839212,Rubber Process Hand,橡胶加工手,A
839212,Latex Foam Worker,乳胶工人,S
839311,Product Examiner,产品考官,P
839311,Quality Assurance Assessor,质量保证审核员,A
839311,Quality Control Assessor,质量控制评估员,A
839311,Film Examiner,电影考官,S
839311,Metal Products Viewer,金属制品查看器,S
839311,Textile Examiner,纺织考官,S
839311,Tyre Finisher and Examiner,轮胎装订和考官,S
839311,Vehicle Assembly Inspector,车辆装配督察,S
839312,Product Grader,产品平地机,P
839312,Fruit and Vegetable Classer,水果和蔬菜分级员,S
839312,Meat Grader,肉类平地机,S
839312,Milk and Cream Grader,牛奶和奶油平地机,S
839312,Timber Grader,木材平地机,S
839313,Product Tester,产品测试,P
839313,Coal Sample Tester,煤样测试仪,S
839313,Glassware Verifier,玻璃器皿验证,S
839313,Iron Pellet Tester,铁球团试验机,S
839411,Paper and Pulp Mill Worker,纸和纸浆厂工人,P
839411,"Pulp, Paper Making and Paper Products Labourer",纸浆，造纸及纸制品业杂工,A
839412,Sawmill or Timber Yard Worker,锯木厂和木材场工人,P
839412,Timber Mill Worker,木材厂工人,A
839412,Wood Processing Worker,木材加工工人,A
839412,Dry Mill Worker (NZ),干磨工（ NZ ）,S
839412,Tailer-out,零售商出,S
839413,Wood and Wood Products Factory Worker,木材及木制品厂工人,P
839413,Wood and Wood Products Labourer,木材及木制品劳动者,A
839413,Hardboard Factory Worker,硬质纤维板厂工人,S
839413,Joinery Factory Worker,细木工制品厂工人,S
839413,Particleboard Factory Worker,刨花板厂工人,S
839413,Plywood Factory Worker,胶合板厂工人,S
839911,Cement and Concrete Plant Worker,水泥及混凝土厂工人,P
839912,Chemical Plant Worker,化工厂工人,P
839912,Gas Plant Worker,燃气厂工人,S
839912,Munitions Factory Worker,军需工厂工人,S
839912,Paint Factory Worker,涂料厂工人,S
839913,Clay Processing Factory Worker,粘土加工厂工人,P
839913,Clay Processing Labourer,粘土处理杂工,A
839913,Brick Handler,砖处理程序,S
839913,Kiln Labourer,窑杂工,S
839914,Fabric and Textile Factory Worker,面料和纺织工厂工人,P
839915,Footwear Factory Worker,鞋厂工人,P
839916,Glass Processing Worker,玻璃加工工人,P
839916,Glass Mould Cleaner,玻璃模具清洗机,S
839917,Hide and Skin Processing Worker,隐藏和皮肤加工工人,P
839917,Fellmongery Worker,去毛作坊工人,S
839917,Hand Flesher,手的Flesher,S
839917,Tannery Worker,制革工人,S
839918,Recycling Worker,回收工作,P
839918,Recycling Sorter,回收分拣机,A
839999,Factory Process Workers nec,工厂加工制造业工人,P
839999,Sheltered Workshop Worker,庇护工场工人,N
841111,Aquaculture Worker,水产养殖工人,P
841211,Fruit or Nut Farm Worker,水果或坚果农场工人,P
841211,Orchard Worker,果园工人,S
841212,Fruit or Nut Picker,水果或坚果选择器,P
841213,Field Crop Farm Worker (NZ),大田作物的农场工人（新西兰）,P
841213,"Grain, Oilseed or Pasture Farm Worker (Aus)",谷物，油籽和牧场农场工人（澳大利亚）,P
841214,Market Garden Worker (NZ),市场花园工人（新西兰）,P
841214,Vegetable Farm Worker (Aus),蔬菜农场工人（澳大利亚）,P
841215,Vegetable Picker,蔬菜选择器,P
841216,Vineyard Worker,葡萄园工人,P
841217,Mushroom Picker,蘑菇选择器,P
841299,Crop Farm Workers nec,作物农场工人NEC,P
841299,Coffee Plantation Worker (Aus),咖啡种植园工人（澳大利亚）,N
841299,Flower Buncher or Picker,花聚束器或选择器,N
841299,Hop Farm Worker,合农场工人,N
841299,Lavender Farm Worker,薰衣草农场工人,N
841299,Sugar Cane Planter (Aus),甘蔗种植者（澳大利亚）,N
841299,Tea Plantation Worker (Aus),茶园工人（澳大利亚）,N
841299,Tea Tree Farm Worker,茶树农场工人,N
841299,Turf Farm Worker,草皮农场工人,N
841311,Forestry Worker,林业工人,P
841311,Fire Lookout,消防了望,S
841311,Forestry Tree Pruner,林枝剪,S
841311,Tree Planter,树播种机,S
841311,Tree Thinner (NZ),树稀释剂（ NZ ）,S
841312,Logging Assistant,登录助手,P
841312,Logger,记录仪,A
841312,Sleeper Cutter,卧铺刀,S
841313,Tree Faller,树输家,P
841313,Tree Feller,费勒树,A
841313,Hardwood Faller,硬木输家,S
841313,Softwood Faller,软木输家,S
841411,Garden Labourer,花园杂工,P
841411,Lawn Mower,割草机,S
841412,Horticultural Nursery Assistant,园艺苗圃助理,P
841412,Nursery Hand (Horticulture),苗圃手（园艺）,A
841511,Beef Cattle Farm Worker,肉牛农场工人,P
841512,Dairy Cattle Farm Worker,奶牛农场工人,P
841513,Mixed Livestock Farm Worker,混合禽畜农场工人,P
841514,Poultry Farm Worker,家禽农场工人,P
841515,Sheep Farm Worker,羊农场工人,P
841515,Shepherd,牧羊人,S
841516,Stablehand,马仔,P
841516,Horse Stud Worker,马梭哈工人,S
841516,Track Rider,轨道骑士,S
841517,Wool Handler,羊毛处理程序,P
841517,Shearing Shed Hand,剪毛棚手,A
841517,Shearing Shed Worker,剪毛棚工人,A
841599,Livestock Farm Workers nec,禽畜农场工人NEC,P
841599,Deer Farm Worker,鹿农场工人,N
841599,Emu Farm Worker (Aus),鸸鹋农场工人（澳大利亚）,N
841599,Goat Herder,牧羊人,N
841599,Ostrich Farm Worker,鸵鸟农场工人,N
841599,Piggery Worker,养猪场工人,N
841611,Mixed Crop and Livestock Farm Worker,混合作物和牲畜农场工人,P
841611,General Farm Hand,总场手,A
841911,Hunter-Trapper,猎人捕手,P
841911,Hunter,猎人,A
841911,Possum Trapper (NZ),负鼠捕手（ NZ ）,S
841911,Shooter,射手,A
841913,Pest Controller,害虫控制,P
841913,Pest Control Operator,病媒防治业,A
841913,Pest Control Technician,害虫控制技术员,A
841913,Fumigator,熏蒸,S
841913,Termite Technician,白蚁技术员,S
841999,"Farm, Forestry and Garden Workers nec",农场，林业和园林工人NEC,P
841999,Bush Regenerator (Aus),布什再生（AUS）,N
841999,Indoor Plant Technician,室内植物技术员,N
841999,Irrigationist,Irrigationist,N
841999,Kelp or Seagrass Gatherer,海带或海草收集者,N
841999,Seed Collector,种子采集,N
841999,Weed Controller,杂草控制,N
851111,Fast Food Cook,快餐店厨师,P
851111,Short Order Cook,空头排列库克,S
851211,Pastrycook's Assistant,Pastrycook助理,P
851211,Bakery Assistant,面包店助理,S
851299,Food Trades Assistants nec,食品行业助理NEC,P
851299,Butcher's Assistant,屠夫助理,N
851299,Chef's Assistant,厨师助理,N
851299,Cook's Assistant,厨师助理,N
851311,Kitchenhand,Kitchenhand,P
851311,Kitchen Steward,厨房管家,A
851311,Dishwasher,洗碗机,S
851311,Pantry Attendant,茶水服务员,S
851311,Sandwich Hand,三明治手,S
891111,Freight Handler (Rail or Road),货运处理程序（铁路或公路）,P
891111,Freight Loader,货运装载机,A
891112,Truck Driver's Offsider,卡车司机的Offsider,P
891112,Furniture Removalist's Assistant,家具Removalist助理,S
891113,Waterside Worker,水边的工人,P
891113,Stevedore,码头工人,A
891113,Wharf Labourer,九龙仓杂工,A
891211,Shelf Filler,货架填料,P
891211,Night Filler,夜填料,A
899111,Caretaker,看守人,P
899111,Janitor,门警,S
899211,Deck Hand,甲板手,P
899211,Seafarer,海员,A
899211,Barge Hand,驳船手,S
899211,Ferry Hand,渡轮手,S
899211,Tug Hand,拖船手,S
899212,Fishing Hand,钓鱼手,P
899212,Fishing Boat Mate,渔船伴侣,A
899212,Cray Fishing Hand,克雷钓鱼手,S
899212,Prawn Trawler Hand,虾拖网渔船手,S
899212,Purse Seining Hand,围网手,S
899311,Handyperson,Handyperson,P
899311,Hotel Yardperson,酒店Yardperson,S
899411,Motor Vehicle Parts and Accessories Fitter (General),汽车零件及配件装配工（一般）,P
899412,Autoglazier,Autoglazier,P
899412,Windscreen Fitter,挡风玻璃钳工,A
899412,Vehicle Window Tinter,车窗色母,S
899413,Exhaust and Muffler Repairer,排气和消声器修理工,P
899413,Exhaust and Muffler Fitter,排气和消声器钳工,A
899414,Radiator Repairer,散热器修理工,P
899414,Radiator Fitter,散热器钳工,A
899415,Tyre Fitter,轮胎钳工,P
899511,Printer's Assistant,打印机的助理,P
899512,Printing Table Worker,印刷工人表,P
899512,Printing Bindery Assistant,印刷装订助理,A
899512,Printing Table Hand,打印表手,A
899611,Recycling or Rubbish Collector,回收或垃圾收集器,P
899611,Waste Removalist,废Removalist,A
899611,Garbage Depot Worker,垃圾站工人,S
899711,Vending Machine Attendant,自动贩卖机服务员,P
899711,Vending Machine Refiller,自动贩卖机Refiller,A
899711,Poker Machine Attendant,扑克机服务员,S
899911,Bicycle Mechanic,自行车机械,P
899911,Bicycle Repairer,自行车修理工,A
899911,Bicycle Technician,自行车技术员,A
899912,Car Park Attendant,停车场管理员,P
899913,Crossing Supervisor,隧道监,P
899914,Electrical or Telecommunications Trades Assistant,电气或电信行业助手,P
899915,Leaflet or Newspaper Deliverer,单张或报纸的拯救者,P
899916,Mechanic's Assistant,机械师助理,P
899916,Lube Attendant,润滑油服务员,S
899917,Railways Assistant,铁路助理,P
899918,Sign Erector,注册架桥机,P
899921,Ticket Collector or Usher,收票员或迎来,P
899921,Venue Attendant,会场服务员,A
899921,Entertainment Usher,娱乐亚瑟,S
899921,Gatekeeper,看门人,S
899921,Turnstile Attendant,辊闸服务员,S
899922,Trolley Collector,小车集电极,P
899923,Road Traffic Controller,道路交通控制器,P
899923,Events Traffic Controller,活动交通管制,S
899999,Labourers nec,劳动者NEC,P
899999,Bowling Alley Attendant,保龄球馆服务员,N
899999,Grip,握,N
899999,Milk Runner,牛奶亚军,N
899999,Racecourse Barrier Attendant,赛马场屏障服务员,N
899999,Stagehand,舞台工作人员,N
899999,Studio Hand,手工工作室,N
899999,Swimming Pool Serviceperson,游泳池维修人员,N
